,date,price,quantity,position,side,status,in_value,out_value,value,pnl,pnl_pct,symbol
96,2022-04-07,43444.19,0.11847886408152103,1,LONG,-,5000.0,0,5147.2182821417755,147.2182821417755,0.029443656428355097,BTC
97,2022-04-08,42252.01,0.11847886408152103,1,LONG,-,5000.0,0,5005.970149961067,5.970149961067364,0.0011940299922134727,BTC
98,2022-04-09,42753.97,0.11847886408152103,1,LONG,-,5000.0,0,5065.441800575428,65.4418005754278,0.013088360115085561,BTC
99,2022-04-10,42158.85,0.11847886408152103,1,LONG,-,5000.0,0,4994.932658983233,-5.0673410167673865,-0.0010134682033534773,BTC
100,2022-04-11,39530.45,0.11847886408152103,1,LONG,-,5000.0,0,4683.522812631362,-316.4771873686377,-0.06329543747372754,BTC
101,2022-04-12,40074.94,0.11847886408152103,1,LONG,-,5000.0,0,4748.03336933511,-251.96663066488964,-0.05039332613297793,BTC
102,2022-04-13,41147.79,0.11847886408152103,1,LONG,-,5000.0,0,4875.14341866497,-124.85658133502966,-0.02497131626700593,BTC
103,2022-04-14,39942.38,0.11847886408152103,1,LONG,-,5000.0,0,4732.327811112464,-267.6721888875363,-0.053534437777507264,BTC
104,2022-04-15,40551.9,0.11847886408152103,1,LONG,-,5000.0,0,4804.543048347433,-195.4569516525671,-0.039091390330513426,BTC
105,2022-04-16,40378.71,0.11847886408152103,1,LONG,-,5000.0,0,4784.023693877154,-215.97630612284593,-0.04319526122456919,BTC
106,2022-04-17,39678.12,0.11847886408152103,1,LONG,-,5000.0,0,4701.018586490281,-298.98141350971855,-0.05979628270194371,BTC
107,2022-04-18,40801.13,0.11847886408152103,1,LONG,-,5000.0,0,4834.07153564247,-165.92846435753017,-0.03318569287150604,BTC
108,2022-04-19,41493.18,0.11847886408152103,1,LONG,-,5000.0,0,4916.064833530087,-83.93516646991338,-0.01678703329398268,BTC
109,2022-04-20,41358.19,0.11847886408152103,1,LONG,-,5000.0,0,4900.071371667723,-99.92862833227719,-0.019985725666455435,BTC
110,2022-04-21,40480.01,0.11847886408152103,1,LONG,-,5000.0,0,4796.025602808612,-203.97439719138765,-0.04079487943827753,BTC
111,2022-04-22,39709.18,0.11847886408152103,1,LONG,-,5000.0,0,4704.698540008653,-295.30145999134675,-0.05906029199826935,BTC
112,2022-04-23,39441.6,0.11847886408152103,1,LONG,-,5000.0,0,4672.9959655577195,-327.0040344422805,-0.0654008068884561,BTC
113,2022-04-24,39450.13,0.11847886408152103,1,LONG,-,5000.0,0,4674.006590268335,-325.99340973166545,-0.06519868194633309,BTC
114,2022-04-25,40426.08,0.11847886408152103,1,LONG,-,5000.0,0,4789.636037668696,-210.3639623313038,-0.042072792466260764,BTC
115,2022-04-26,38112.65,0.11847886408152103,1,LONG,-,5000.0,0,4515.543479136582,-484.4565208634176,-0.09689130417268352,BTC
116,2022-04-27,39235.72,0.11847886408152103,1,LONG,-,5000.0,0,4648.603537020616,-351.3964629793836,-0.07027929259587672,BTC
117,2022-04-28,39742.07,0.11847886408152103,1,LONG,-,5000.0,0,4708.595309848294,-291.40469015170584,-0.058280938030341164,BTC
118,2022-04-29,38596.11,0.11847886408152103,1,LONG,-,5000.0,0,4572.823270765434,-427.17672923456576,-0.08543534584691315,BTC
119,2022-04-30,37630.8,0.11847886408152103,1,LONG,-,5000.0,0,4458.4544384789015,-541.5455615210985,-0.1083091123042197,BTC
120,2022-05-01,38468.35,0.11847886408152103,1,LONG,-,5000.0,0,4557.686411090379,-442.3135889096211,-0.08846271778192422,BTC
121,2022-05-02,38525.16,0.11847886408152103,1,LONG,-,5000.0,0,4564.417195358851,-435.58280464114887,-0.08711656092822978,BTC
122,2022-05-03,37728.95,0.11847886408152103,1,LONG,-,5000.0,0,4470.0831389885025,-529.9168610114975,-0.1059833722022995,BTC
123,2022-05-04,39690.0,0.11847886408152103,1,LONG,-,5000.0,0,4702.4261153955695,-297.57388460443053,-0.05951477692088611,BTC
124,2022-05-05,36552.97,0.11847886408152103,1,LONG,-,5000.0,0,4330.754364405916,-669.245635594084,-0.1338491271188168,BTC
125,2022-05-06,36013.77,0.11847886408152103,1,LONG,-,5000.0,0,4266.87056089316,-733.1294391068404,-0.1466258878213681,BTC
126,2022-05-07,35472.39,0.11847886408152103,1,LONG,-,5000.0,0,4202.728473456706,-797.2715265432944,-0.15945430530865887,BTC
127,2022-05-08,34038.4,0.11847886408152103,1,LONG,-,5000.0,0,4032.8309671524457,-967.1690328475543,-0.19343380656951084,BTC
128,2022-05-09,30076.31,0.11847886408152103,1,LONG,-,5000.0,0,3563.407044563692,-1436.5929554363079,-0.2873185910872616,BTC
129,2022-05-10,31017.1,0.11847886408152103,1,LONG,-,5000.0,0,3674.8707751029456,-1325.1292248970544,-0.2650258449794109,BTC
130,2022-05-11,29103.94,0.11847886408152103,1,LONG,-,5000.0,0,3448.201751496743,-1551.7982485032571,-0.31035964970065144,BTC
131,2022-05-12,29029.75,0.11847886408152103,1,LONG,-,5000.0,0,3439.411804570535,-1560.588195429465,-0.312117639085893,BTC
132,2022-05-13,29287.05,0.11847886408152103,1,LONG,-,5000.0,0,3469.8964162987104,-1530.1035837012896,-0.30602071674025794,BTC
133,2022-05-14,30086.74,0.11847886408152103,1,LONG,-,5000.0,0,3564.6427791160622,-1435.3572208839378,-0.28707144417678754,BTC
134,2022-05-15,31328.89,0.11847886408152103,1,LONG,-,5000.0,0,3711.8113001349234,-1288.1886998650766,-0.2576377399730153,BTC
135,2022-05-16,29874.01,0.11847886408152103,1,LONG,-,5000.0,0,3539.43877036,-1460.56122964,-0.292112245928,BTC
136,2022-05-17,30444.93,0.11847886408152103,1,LONG,-,5000.0,0,3607.080723441422,-1392.919276558578,-0.2785838553117156,BTC
137,2022-05-18,28715.32,0.11847886408152103,1,LONG,-,5000.0,0,3402.158495337382,-1597.8415046626178,-0.3195683009325236,BTC
138,2022-05-19,30319.23,0.11847886408152103,1,LONG,-,5000.0,0,3592.1879302263746,-1407.8120697736254,-0.2815624139547251,BTC
139,2022-05-20,29201.01,0.11847886408152103,1,LONG,-,5000.0,0,3459.7024948331364,-1540.2975051668636,-0.3080595010333727,BTC
140,2022-05-21,29445.06,0.11847886408152103,1,LONG,-,5000.0,0,3488.6172616122317,-1511.3827383877683,-0.3022765476775537,BTC
141,2022-05-22,30293.94,0.11847886408152103,1,LONG,-,5000.0,0,3589.191599753753,-1410.808400246247,-0.2821616800492494,BTC
142,2022-05-23,29109.15,0.11847886408152103,1,LONG,-,5000.0,0,3448.819026378608,-1551.1809736213918,-0.3102361947242784,BTC
143,2022-05-24,29654.58,0.11847886408152103,1,LONG,-,5000.0,0,3513.440953214592,-1486.559046785408,-0.2973118093570816,BTC
144,2022-05-25,29542.15,0.11847886408152103,1,LONG,-,5000.0,0,3500.1203745259068,-1499.8796254740932,-0.29997592509481863,BTC
145,2022-05-26,29201.35,0.11847886408152103,1,LONG,-,5000.0,0,3459.742777646924,-1540.257222353076,-0.3080514444706152,BTC
146,2022-05-27,28629.8,0.11847886408152103,1,LONG,-,5000.0,0,3392.026182881131,-1607.9738171188692,-0.32159476342377386,BTC
147,2022-05-28,29031.33,0.11847886408152103,1,LONG,-,5000.0,0,3439.599001175784,-1560.400998824216,-0.3120801997648432,BTC
148,2022-05-29,29468.1,0.11847886408152103,1,LONG,-,5000.0,0,3491.34701464067,-1508.6529853593302,-0.30173059707186606,BTC
149,2022-05-30,31734.22,0.11847886408152103,1,LONG,-,5000.0,0,3759.8343381130862,-1240.1656618869138,-0.24803313237738275,BTC
150,2022-05-31,31801.04,0.11847886408152103,1,LONG,-,5000.0,0,3767.751095811014,-1232.2489041889862,-0.24644978083779726,BTC
151,2022-06-01,29805.83,0.11847886408152103,1,LONG,-,5000.0,0,3531.360881406922,-1468.639118593078,-0.29372782371861555,BTC
152,2022-06-02,30452.62,0.11847886408152103,1,LONG,-,5000.0,0,3607.9918259062088,-1392.0081740937912,-0.27840163481875824,BTC
153,2022-06-03,29700.21,0.11847886408152103,1,LONG,-,5000.0,0,3518.8471437826315,-1481.1528562173685,-0.2962305712434737,BTC
154,2022-06-04,29864.04,0.11847886408152103,1,LONG,-,5000.0,0,3538.2575360851074,-1461.7424639148926,-0.29234849278297853,BTC
155,2022-06-05,29919.21,0.11847886408152103,1,LONG,-,5000.0,0,3544.7940150164845,-1455.2059849835155,-0.2910411969967031,BTC
156,2022-06-06,31373.1,0.11847886408152103,1,LONG,-,5000.0,0,3717.0492507159674,-1282.9507492840326,-0.2565901498568065,BTC
157,2022-06-07,31125.33,0.11847886408152103,1,LONG,-,5000.0,0,3687.693742562489,-1312.3062574375108,-0.26246125148750216,BTC
158,2022-06-08,30204.77,0.11847886408152103,1,LONG,-,5000.0,0,3578.626839443604,-1421.3731605563962,-0.28427463211127924,BTC
159,2022-06-09,30109.93,0.11847886408152103,1,LONG,-,5000.0,0,3567.3903039741126,-1432.6096960258874,-0.2865219392051775,BTC
160,2022-06-10,29091.88,0.11847886408152103,1,LONG,-,5000.0,0,3446.7728963959203,-1553.2271036040797,-0.31064542072081597,BTC
161,2022-06-11,28424.7,0.11847886408152103,1,LONG,-,5000.0,0,3367.7261678580107,-1632.2738321419893,-0.3264547664283978,BTC
162,2022-06-12,26574.53,0.11847886408152103,1,LONG,-,5000.0,0,3148.520127900303,-1851.4798720996969,-0.3702959744199394,BTC
163,2022-06-13,22487.41,0.11847886408152103,1,LONG,-,5000.0,0,2664.2827929354366,-2335.7172070645634,-0.4671434414129127,BTC
164,2022-06-14,22136.41,0.11847886408152103,1,LONG,-,5000.0,0,2622.6967116428227,-2377.3032883571773,-0.47546065767143547,BTC
165,2022-06-15,22583.72,0.11847886408152103,1,LONG,-,5000.0,0,2675.693492335128,-2324.306507664872,-0.46486130153297434,BTC
166,2022-06-16,20401.31,0.11847886408152103,1,LONG,-,5000.0,0,2417.124034574976,-2582.875965425024,-0.5165751930850048,BTC
167,2022-06-17,20468.81,0.11847886408152103,1,LONG,-,5000.0,0,2425.1213579004784,-2574.8786420995216,-0.5149757284199044,BTC
168,2022-06-18,18970.79,0.11847886408152103,1,LONG,-,5000.0,0,2247.6376499290786,-2752.3623500709214,-0.5504724700141843,BTC
169,2022-06-19,20574.0,0.11847886408152103,1,LONG,-,5000.0,0,2437.584149613214,-2562.415850386786,-0.5124831700773572,BTC
170,2022-06-20,20573.89,0.11847886408152103,1,LONG,-,5000.0,0,2437.571116938165,-2562.428883061835,-0.512485776612367,BTC
171,2022-06-21,20723.52,0.11847886408152103,1,LONG,-,5000.0,0,2455.299109370683,-2544.700890629317,-0.5089401781258635,BTC
172,2022-06-22,19987.99,0.11847886408152103,1,LONG,-,5000.0,0,2368.1543504728015,-2631.8456495271985,-0.5263691299054397,BTC
173,2022-06-23,21110.13,0.11847886408152103,1,LONG,-,5000.0,0,2501.10422301324,-2498.89577698676,-0.499779155397352,BTC
174,2022-06-24,21237.69,0.11847886408152103,1,LONG,-,5000.0,0,2516.217386915478,-2483.782613084522,-0.4967565226169044,BTC
175,2022-06-25,21491.19,0.11847886408152103,1,LONG,-,5000.0,0,2546.251778960144,-2453.748221039856,-0.49074964420797124,BTC
176,2022-06-26,21038.07,0.11847886408152103,1,LONG,-,5000.0,0,2492.566636067525,-2507.433363932475,-0.501486672786495,BTC
177,2022-06-27,20742.56,0.11847886408152103,1,LONG,-,5000.0,0,2457.554946942795,-2542.445053057205,-0.5084890106114409,BTC
178,2022-06-28,20281.29,0.11847886408152103,1,LONG,-,5000.0,0,2402.9042013079115,-2597.0957986920885,-0.5194191597384177,BTC
179,2022-06-29,20123.01,0.11847886408152103,1,LONG,-,5000.0,0,2384.151366701088,-2615.848633298912,-0.5231697266597823,BTC
180,2022-06-30,19942.21,0.11847886408152103,1,LONG,-,5000.0,0,2362.730388075149,-2637.269611924851,-0.5274539223849701,BTC
181,2022-07-01,19279.8,0.11847886408152103,1,LONG,-,5000.0,0,2284.248803718909,-2715.751196281091,-0.5431502392562182,BTC
182,2022-07-02,19252.81,0.11847886408152103,1,LONG,-,5000.0,0,2281.051059177349,-2718.948940822651,-0.5437897881645302,BTC
183,2022-07-03,19315.83,0.11847886408152103,1,LONG,-,5000.0,0,2288.5175971917665,-2711.4824028082335,-0.5422964805616467,BTC
184,2022-07-04,20236.71,0.11847886408152103,1,LONG,-,5000.0,0,2397.6224135471575,-2602.3775864528425,-0.5204755172905685,BTC
185,2022-07-05,20175.83,0.11847886408152103,1,LONG,-,5000.0,0,2390.4094203018744,-2609.5905796981256,-0.5219181159396251,BTC
186,2022-07-06,20564.51,0.11847886408152103,1,LONG,-,5000.0,0,2436.45978519308,-2563.54021480692,-0.5127080429613841,BTC
187,2022-07-07,21624.98,0.11847886408152103,1,LONG,-,5000.0,0,2562.1030661856107,-2437.8969338143893,-0.4875793867628779,BTC
188,2022-07-08,21594.75,0.11847886408152103,1,LONG,-,5000.0,0,2558.5214501244263,-2441.4785498755737,-0.48829570997511473,BTC
189,2022-07-09,21591.83,0.11847886408152103,1,LONG,-,5000.0,0,2558.1754918413085,-2441.8245081586915,-0.4883649016317383,BTC
190,2022-07-10,20862.47,0.11847886408152103,1,LONG,-,5000.0,0,2471.76174753481,-2528.23825246519,-0.505647650493038,BTC
191,2022-07-11,19963.61,0.11847886408152103,1,LONG,-,5000.0,0,2365.265835766494,-2634.734164233506,-0.5269468328467012,BTC
192,2022-07-12,19328.75,0.11847886408152103,1,LONG,-,5000.0,0,2290.0483441157,-2709.9516558843,-0.54199033117686,BTC
193,2022-07-13,20234.87,0.11847886408152103,1,LONG,-,5000.0,0,2397.404412437247,-2602.595587562753,-0.5205191175125505,BTC
194,2022-07-14,20588.84,0.11847886408152103,1,LONG,-,5000.0,0,2439.3423759561833,-2560.6576240438167,-0.5121315248087633,BTC
195,2022-07-15,20830.04,0.11847886408152103,1,LONG,-,5000.0,0,2467.9194779726463,-2532.0805220273537,-0.5064161044054707,BTC
196,2022-07-16,21195.6,0.11847886408152103,1,LONG,-,5000.0,0,2511.230611526287,-2488.769388473713,-0.49775387769474266,BTC
197,2022-07-17,20798.16,0.11847886408152103,1,LONG,-,5000.0,0,2464.1423717857274,-2535.8576282142726,-0.5071715256428545,BTC
198,2022-07-18,22432.58,0.11847886408152103,1,LONG,-,5000.0,0,2657.786596817847,-2342.213403182153,-0.4684426806364306,BTC
199,2022-07-19,23396.62,0.11847886408152103,1,LONG,-,5000.0,0,2772.0049609469966,-2227.9950390530034,-0.4455990078106007,BTC
200,2022-07-20,23223.3,0.11847886408152103,1,LONG,-,5000.0,0,2751.470204224387,-2248.529795775613,-0.44970595915512257,BTC
201,2022-07-21,23152.19,0.11847886408152103,1,LONG,-,5000.0,0,2743.04517219955,-2256.95482780045,-0.45139096556009,BTC
202,2022-07-22,22684.83,0.11847886408152103,1,LONG,-,5000.0,0,2687.672890282411,-2312.327109717589,-0.46246542194351775,BTC
203,2022-07-23,22451.07,0.11847886408152103,1,LONG,-,5000.0,0,2659.9772710147145,-2340.0227289852855,-0.4680045457970571,BTC
204,2022-07-24,22579.68,0.11847886408152103,1,LONG,-,5000.0,0,2675.214837724239,-2324.785162275761,-0.46495703245515224,BTC
205,2022-07-25,21310.9,0.11847886408152103,1,LONG,-,5000.0,0,2524.891224554887,-2475.108775445113,-0.49502175508902263,BTC
206,2022-07-26,21254.67,0.11847886408152103,1,LONG,-,5000.0,0,2518.2291580275823,-2481.7708419724177,-0.49635416839448354,BTC
